2, 52.097668, 5.077241, 2018-03-14T12:00:00Z, 97.79801, 147
2, 52.097668, 5.077241, 2018-03-14T12:00:00Z, 277.798, 142
2, 52.097668, 5.077241, 2018-03-14T13:00:00Z, 97.79801, 201
2, 52.097668, 5.077241, 2018-03-14T13:00:00Z, 277.798, 172
2, 52.097668, 5.077241, 2018-03-14T14:00:00Z, 97.79801, 246
2, 52.097668, 5.077241, 2018-03-14T14:00:00Z, 277.798, 216
2, 52.097668, 5.077241, 2018-03-14T15:00:00Z, 97.79801, 277
2, 52.097668, 5.077241, 2018-03-14T15:00:00Z, 277.798, 231
2, 52.097668, 5.077241, 2018-03-14T16:00:00Z, 97.79801, 309
2, 52.097668, 5.077241, 2018-03-14T16:00:00Z, 277.798, 289
2, 52.097668, 5.077241, 2018-03-14T17:00:00Z, 97.79801, 388
2, 52.097668, 5.077241, 2018-03-14T17:00:00Z, 277.798, 357
2, 52.097668, 5.077241, 2018-03-14T18:00:00Z, 97.79801, 215
2, 52.097668, 5.077241, 2018-03-14T18:00:00Z, 277.798, 272
2, 52.097668, 5.077241, 2018-03-14T19:00:00Z, 97.79801, 143
2, 52.097668, 5.077241, 2018-03-14T19:00:00Z, 277.798, 173
2, 52.097668, 5.077241, 2018-03-14T20:00:00Z, 97.79801, 99
2, 52.097668, 5.077241, 2018-03-14T20:00:00Z, 277.798, 116
2, 52.097668, 5.077241, 2018-03-14T21:00:00Z, 97.79801, 88
2, 52.097668, 5.077241, 2018-03-14T21:00:00Z, 277.798, 86
2, 52.097668, 5.077241, 2018-03-14T22:00:00Z, 97.79801, 108
2, 52.097668, 5.077241, 2018-03-14T22:00:00Z, 277.798, 116
2, 52.097668, 5.077241, 2018-03-14T23:00:00Z, 97.79801, 55
2, 52.097668, 5.077241, 2018-03-14T23:00:00Z, 277.798, 57
3, 52.071706, 5.110506, 2018-03-14T00:00:00Z, 350.934, 14
3, 52.071706, 5.110506, 2018-03-14T00:00:00Z, 170.934, 5
3, 52.071706, 5.110506, 2018-03-14T01:00:00Z, 350.934, 3
3, 52.071706, 5.110506, 2018-03-14T01:00:00Z, 170.934, 4
3, 52.071706, 5.110506, 2018-03-14T02:00:00Z, 350.934, 1
3, 52.071706, 5.110506, 2018-03-14T02:00:00Z, 170.934, 3
3, 52.071706, 5.110506, 2018-03-14T03:00:00Z, 350.934, 3
3, 52.071706, 5.110506, 2018-03-14T03:00:00Z, 170.934, 3
3, 52.071706, 5.110506, 2018-03-14T04:00:00Z, 350.934, 8
3, 52.071706, 5.110506, 2018-03-14T04:00:00Z, 170.934, 4
3, 52.071706, 5.110506, 2018-03-14T05:00:00Z, 350.934, 7
3, 52.071706, 5.110506, 2018-03-14T05:00:00Z, 170.934, 17
3, 52.071706, 5.110506, 2018-03-14T06:00:00Z, 350.934, 33
3, 52.071706, 5.110506, 2018-03-14T06:00:00Z, 170.934, 77
3, 52.071706, 5.110506, 2018-03-14T07:00:00Z, 350.934, 158
3, 52.071706, 5.110506, 2018-03-14T07:00:00Z, 170.934, 249
3, 52.071706, 5.110506, 2018-03-14T08:00:00Z, 350.934, 334
3, 52.071706, 5.110506, 2018-03-14T08:00:00Z, 170.934, 339
3, 52.071706, 5.110506, 2018-03-14T09:00:00Z, 350.934, 133
3, 52.071706, 5.110506, 2018-03-14T09:00:00Z, 170.934, 160
3, 52.071706, 5.110506, 2018-03-14T10:00:00Z, 350.934, 64
3, 52.071706, 5.110506, 2018-03-14T10:00:00Z, 170.934, 85
3, 52.071706, 5.110506, 2018-03-14T11:00:00Z, 350.934, 94
3, 52.071706, 5.110506, 2018-03-14T11:00:00Z, 170.934, 101
3, 52.071706, 5.110506, 2018-03-14T12:00:00Z, 350.934, 108
3, 52.071706, 5.110506, 2018-03-14T12:00:00Z, 170.934, 126
3, 52.071706, 5.110506, 2018-03-14T13:00:00Z, 350.934, 116
3, 52.071706, 5.110506, 2018-03-14T13:00:00Z, 170.934, 116
3, 52.071706, 5.110506, 2018-03-14T14:00:00Z, 350.934, 114
3, 52.071706, 5.110506, 2018-03-14T14:00:00Z, 170.934, 111
3, 52.071706, 5.110506, 2018-03-14T15:00:00Z, 350.934, 172
3, 52.071706, 5.110506, 2018-03-14T15:00:00Z, 170.934, 153
3, 52.071706, 5.110506, 2018-03-14T16:00:00Z, 350.934, 213
3, 52.071706, 5.110506, 2018-03-14T16:00:00Z, 170.934, 244
3, 52.071706, 5.110506, 2018-03-14T17:00:00Z, 350.934, 325
3, 52.071706, 5.110506, 2018-03-14T17:00:00Z, 170.934, 388
3, 52.071706, 5.110506, 2018-03-14T18:00:00Z, 350.934, 221
3, 52.071706, 5.110506, 2018-03-14T18:00:00Z, 170.934, 191
3, 52.071706, 5.110506, 2018-03-14T19:00:00Z, 350.934, 162
3, 52.071706, 5.110506, 2018-03-14T19:00:00Z, 170.934, 137
3, 52.071706, 5.110506, 2018-03-14T20:00:00Z, 350.934, 100
3, 52.071706, 5.110506, 2018-03-14T20:00:00Z, 170.934, 83
3, 52.071706, 5.110506, 2018-03-14T21:00:00Z, 350.934, 69
3, 52.071706, 5.110506, 2018-03-14T21:00:00Z, 170.934, 51
3, 52.071706, 5.110506, 2018-03-14T22:00:00Z, 350.934, 67
3, 52.071706, 5.110506, 2018-03-14T22:00:00Z, 170.934, 44
3, 52.071706, 5.110506, 2018-03-14T23:00:00Z, 350.934, 44
